Id,FormationId,PlayerId,SortNo,Name,Rarity,Level,ForceValue,SpeedRune1,SpeedRune2,SpeedRune3,PiercingRune1,PiercingRune2,PiercingRune3,LRNum,URNum,SSRNum,SRNum,RNum,EWeapon
#1204,90501,315240075007,3,"ニーナ",15,395,0,0,0,0,0,0,0,0,0,0,0,0,0
#1202,90501,315240075007,4,"マーリン",15,395,0,0,0,0,0,0,0,0,0,0,0,0,0
#1109,90501,315240075007,5,"アーティ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,90501,315240075007,1,"ミミ",11,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90501,315240075007,2,"カロル",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,90501,315240075007,3,"ニーナ",15,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,90501,315240075007,4,"ディアン",13,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,90501,315240075007,5,"[聖剣の魔女]フォルティナ",6,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,90502,315240075007,1,"[涼風の軍神]サブリナ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,90502,315240075007,2,"マーリン",15,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,90502,315240075007,3,"コルディ",15,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,90502,315240075007,4,"[夏の残響]コルディ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,90502,315240075007,5,"プリマヴェーラ",14,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,90503,315240075007,1,"アーティ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,90503,315240075007,2,"[聖槍の魔女]エルフリンデ",14,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,90503,315240075007,3,"フィアー",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,90503,315240075007,4,"[骸晶の魔女]オフィーリア",3,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,90503,315240075007,5,"レア",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,90504,315240075007,1,"[弔花の魔女]ナターシャ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,90504,315240075007,2,"リシェス",8,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,90504,315240075007,3,"フェンリル",14,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,90504,315240075007,4,"[雪幻の魔女]ルナリンド",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,90504,315240075007,5,"アムレート",14,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,90505,315240075007,1,"[天泣の魔女]ルサールカ",5,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,90505,315240075007,2,"アイリス",6,160,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,90505,315240075007,3,"ステラ",9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,90505,315240075007,4,"ソルティーナ",13,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,90505,315240075007,5,"フローレンス",14,395,0,0,0,0,0,0,0,0,0,0,0,0,0

# めぐるん メイン1
1203,90601,563177507007,1,"コルディ",12,259,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,90601,563177507007,2,"マーリン",9,259,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,90601,563177507007,3,"フローレンス",9,259,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,90601,563177507007,4,"プリマヴェーラ",6,259,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,90601,563177507007,5,"ミミ",9,259,0,0,0,0,0,0,0,0,0,0,0,0,0

# Rest メイン1
1204,90701,605817895007,1,"ニーナ",12,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,90701,605817895007,2,"フローレンス",14,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,90701,605817895007,3,"マーリン",14,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,90701,605817895007,4,"コルディ",14,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,90701,605817895007,5,"プリマヴェーラ",10,297,0,0,0,0,0,0,0,0,0,0,0,0,0

# pomu* メイン1
1305,90801,606516448007,1,"プリマヴェーラ",10,268,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,90801,606516448007,2,"ミミ",11,268,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,90801,606516448007,3,"コルディ",14,268,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,90801,606516448007,4,"フローレンス",14,268,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,90801,606516448007,5,"マーリン",12,268,0,0,0,0,0,0,0,0,0,0,0,0,0

# ハーシャル メイン4
1504,90901,380477338007,1,"[骸晶の魔女]オフィーリア",6,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,90901,380477338007,2,"フィアー",9,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,90901,380477338007,3,"フローレンス",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,90901,380477338007,4,"フェンリル",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,90901,380477338007,5,"モーザ",11,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,90902,380477338007,1,"アムレート",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,90902,380477338007,2,"アーティ",8,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,90902,380477338007,3,"[天泣の魔女]ルサールカ",3,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,90902,380477338007,4,"ソルティーナ",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,90902,380477338007,5,"ベル",5,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,90903,380477338007,1,"ミミ",9,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,90903,380477338007,2,"カロル",3,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,90903,380477338007,3,"コルディ",15,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,90903,380477338007,4,"レア",3,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,90903,380477338007,5,"プリマヴェーラ",12,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,90904,380477338007,1,"[聖剣の魔女]フォルティナ",4,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,90904,380477338007,2,"ニーナ",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,90904,380477338007,3,"マーリン",14,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,90904,380477338007,4,"ディアン",11,350,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,90904,380477338007,5,"フレイシア",13,350,0,0,0,0,0,0,0,0,0,0,0,0,0

# おゆ  未確認



# キヌ メイン1
1203,91101,305883539007,1,"コルディ",13,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91101,305883539007,2,"マーリン",12,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91101,305883539007,3,"フローレンス",12,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,91101,305883539007,4,"プリマヴェーラ",12,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,91101,305883539007,5,"ミミ",12,290,0,0,0,0,0,0,0,0,0,0,0,0,0

# じょーじ メイン1
1305,91201,582126604007,1,"プリマヴェーラ",8,289,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,91201,582126604007,2,"ミミ",9,289,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,91201,582126604007,3,"コルディ",14,289,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91201,582126604007,4,"マーリン",12,289,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91201,582126604007,5,"フローレンス",14,289,0,0,0,0,0,0,0,0,0,0,0,0,0

# ぼちゃ  未確認



# グエン  未確認
1004,91401,568243884007,1,"フローレンス",13,299,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91401,568243884007,2,"マーリン",13,299,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,91401,568243884007,3,"コルディ",14,299,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,91401,568243884007,4,"フェンリル",13,299,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,91401,568243884007,5,"プリマヴェーラ",10,299,0,0,0,0,0,0,0,0,0,0,0,0,0



# くろじゅーら メイン2
1203,91501,890106121007,1,"コルディ",14,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91501,890106121007,2,"マーリン",8,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,91501,890106121007,3,"プリマヴェーラ",10,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,91501,890106121007,4,"ミミ",10,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,91501,890106121007,5,"ニーナ",9,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91502,890106121007,1,"フローレンス",14,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,91502,890106121007,2,"アムレート",13,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,91502,890106121007,3,"ソルティーナ",7,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,91502,890106121007,4,"[骸晶の魔女]オフィーリア",3,290,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,91502,890106121007,5,"アイリス",2,160,0,0,0,0,0,0,0,0,0,0,0,0,0

# うづき メイン1
1305,91601,170003885007,1,"プリマヴェーラ",13,308,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91601,170003885007,2,"フローレンス",13,308,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91601,170003885007,3,"マーリン",14,308,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,91601,170003885007,4,"コルディ",14,308,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,91601,170003885007,5,"ニーナ",11,308,0,0,0,0,0,0,0,0,0,0,0,0,0

# トア メイン1
1301,91701,538447363007,1,"ミミ",12,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,91701,538447363007,2,"プリマヴェーラ",13,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91701,538447363007,3,"フローレンス",14,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91701,538447363007,4,"マーリン",13,297,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,91701,538447363007,5,"コルディ",14,297,0,0,0,0,0,0,0,0,0,0,0,0,0

# 乙女千代子 メイン2
1305,91801,965053410007,1,"プリマヴェーラ",10,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,91801,965053410007,2,"ソルティーナ",13,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,91801,965053410007,3,"アムレート",12,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91801,965053410007,4,"マーリン",14,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91801,965053410007,5,"フローレンス",14,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,91802,965053410007,1,"オリヴィエ",9,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,91802,965053410007,2,"ミミ",13,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,91802,965053410007,3,"ウィーラ",8,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,91802,965053410007,4,"レア",8,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,91802,965053410007,5,"コルディ",13,298,0,0,0,0,0,0,0,0,0,0,0,0,0

# セッコ メイン1、サブ1
1203,91901,699642914007,1,"コルディ",14,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,91901,699642914007,2,"マーリン",11,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,91901,699642914007,3,"フローレンス",12,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,91901,699642914007,4,"アムレート",12,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,91901,699642914007,5,"プリマヴェーラ",12,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,91902,699642914007,1,"[雪幻の魔女]ルナリンド",6,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,91902,699642914007,2,"[却火の魔女]ヴァルリーデ",5,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,91902,699642914007,3,"[神呪の魔女]イリア",4,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,91902,699642914007,4,"[英霊の魔女]アームストロング",4,298,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,91902,699642914007,5,"[骸晶の魔女]オフィーリア",4,298,0,0,0,0,0,0,0,0,0,0,0,0,0

# メタリオン メイン1
1002,92001,553166175007,1,"アムレート",14,301,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92001,553166175007,2,"フローレンス",13,301,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92001,553166175007,3,"[骸晶の魔女]オフィーリア",3,301,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92001,553166175007,4,"コルディ",14,301,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92001,553166175007,5,"プリマヴェーラ",9,301,0,0,0,0,0,0,0,0,0,0,0,0,0

# こっしー メイン2
1204,92101,108110023007,1,"ニーナ",14,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,92101,108110023007,2,"マーリン",14,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92101,108110023007,3,"コルディ",14,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,92101,108110023007,4,"[雷啼の魔女]ケロベロス",9,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,92101,108110023007,5,"ミミ",13,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,92102,108110023007,1,"[天泣の魔女]ルサールカ",15,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92102,108110023007,2,"フローレンス",14,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,92102,108110023007,3,"アムレート",14,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92102,108110023007,4,"プリマヴェーラ",15,335,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,92102,108110023007,5,"フィアー",9,335,0,0,0,0,0,0,0,0,0,0,0,0,0



# snow メイン1(フロとコルディは?)
1204,92201,899047336007,1,"ニーナ",11,312,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92201,899047336007,2,"プリマヴェーラ",11,312,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92201,899047336007,3,"[骸晶の魔女]オフィーリア",5,312,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,92201,899047336007,4,"フィアー",8,312,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,92201,899047336007,5,"ベル",9,312,0,0,0,0,0,0,0,0,0,0,0,0,0



# PIPIN メイン1
1002,92301,596545382007,1,"アムレート",14,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92301,596545382007,2,"フローレンス",14,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92301,596545382007,3,"コルディ",14,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92301,596545382007,4,"プリマヴェーラ",10,300,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,92301,596545382007,5,"ミミ",7,300,0,0,0,0,0,0,0,0,0,0,0,0,0

# raychael メイン1(フロは?)
1305,92401,888094461007,1,"プリマヴェーラ",14,315,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92401,888094461007,2,"コルディ",15,315,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,92401,888094461007,3,"フィアー",9,315,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92401,888094461007,4,"[骸晶の魔女]オフィーリア",9,315,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,92401,888094461007,5,"[雷啼の魔女]ケロベロス",9,315,0,0,0,0,0,0,0,0,0,0,0,0,0

# ノイア  未確認



# ラナ メイン1、サブ1
1111,92601,619907744007,1,"[夏の残響]コルディ",5,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92601,619907744007,2,"コルディ",14,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,92601,619907744007,3,"マーリン",13,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92601,619907744007,4,"フローレンス",13,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92601,619907744007,5,"プリマヴェーラ",10,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,92602,619907744007,1,"アムレート",14,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,92602,619907744007,2,"ルーク",9,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,92602,619907744007,3,"オリヴィエ",12,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,92602,619907744007,4,"ミミ",9,305,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92602,619907744007,5,"[骸晶の魔女]オフィーリア",3,305,0,0,0,0,0,0,0,0,0,0,0,0,0

# risumin メイン3
1002,92701,515528675007,1,"アムレート",14,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,92701,515528675007,2,"ニーナ",11,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,92701,515528675007,3,"[天泣の魔女]ルサールカ",3,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,92701,515528675007,4,"フレイシア",10,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,92701,515528675007,5,"ディアン",9,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,92702,515528675007,1,"ミミ",9,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,92702,515528675007,2,"マーリン",9,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92702,515528675007,3,"コルディ",14,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92702,515528675007,4,"プリマヴェーラ",9,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,92702,515528675007,5,"カロル",5,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92703,515528675007,1,"[骸晶の魔女]オフィーリア",5,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,92703,515528675007,2,"フィアー",6,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92703,515528675007,3,"フローレンス",14,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,92703,515528675007,4,"フェンリル",12,323,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,92703,515528675007,5,"ソルティーナ",9,323,0,0,0,0,0,0,0,0,0,0,0,0,0

# もぶ メイン2、サブ2
1001,92801,549713887007,1,"ソルティーナ",14,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,92801,549713887007,2,"アムレート",15,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,92801,549713887007,3,"フェンリル",14,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,92801,549713887007,4,"フローレンス",14,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,92801,549713887007,5,"[骸晶の魔女]オフィーリア",7,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,92802,549713887007,1,"コルディ",15,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,92802,549713887007,2,"マーリン",15,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,92802,549713887007,3,"レア",9,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,92802,549713887007,4,"プリマヴェーラ",14,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,92802,549713887007,5,"ミミ",15,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,92803,549713887007,1,"ソフィア",8,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,92803,549713887007,2,"リーン",14,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,92803,549713887007,3,"アモール",15,368,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,92803,549713887007,4,"ベル",9,368,0,0,0,0,0,0,0,0,0,0,0,0,0
